,P,ET,D
2004-03-25,0.0040000001899898,2.0244994,38.82999295787886
2004-03-26,8.406999588012695,2.334344,32.75733728008345
2004-03-27,0.7310000061988831,2.502841,34.52917826967314
2004-03-28,0.0,2.567471,37.096649297047406
2004-03-29,0.0,2.56462,39.66126931505278
2004-03-30,0.0,2.636085,42.297354348469526
2004-03-31,0.7689999938011169,2.7144828,44.24283713893965
2004-04-01,0.0,2.2499168,46.49275393085554
2004-04-02,0.0,2.619724,49.112477966118604
2004-04-03,0.0,2.6054628,51.717940755654126
2004-04-04,0.0,2.5823147,54.30025548534468
2004-04-05,0.0,2.569393,56.86964840488508
2004-04-06,0.0,2.511167,59.38081545429304
2004-04-07,0.0,2.4461462,61.82696170406416
2004-04-08,0.0,2.3318543,64.15881604747847
2004-04-09,0.0,2.2051847,66.36400074558333
2004-04-10,0.0,2.0444217,68.40842241840437
2004-04-11,0.0,1.9168856,70.32530803279951
2004-04-12,0.0,2.3224227,72.64773077564314
2004-04-13,0.0,2.271689,74.91941971378401
2004-04-14,0.0,2.2814717,77.20089144306257
2004-04-15,0.0,1.8903377,79.09122914867476
2004-04-16,0.0,1.9406133,81.03184241848066
2004-04-17,0.9259999990463256,2.0057907,82.11163312988356
2004-04-18,1.3630000352859497,2.0717602,82.82039327220991
2004-04-19,0.718999981880188,2.1393142,84.24070746498182
2004-04-20,1.1970000267028809,2.1822295,85.22593695716932
2004-04-21,0.0,2.1942263,87.42016322212294
2004-04-22,0.0,2.2555912,89.67575437622145
2004-04-23,0.0,2.2684355,91.9441898544319
2004-04-24,0.0,2.2854564,94.22964627342299
2004-04-25,0.0,2.1906648,96.42031104164198
2004-04-26,0.0,2.060321,98.48063213424757
2004-04-27,0.0,1.9081258,100.38875789241865
2004-04-28,0.0,1.7631115,102.15186936454847
2004-04-29,0.0,1.6554215,103.8072908599861
2004-04-30,0.0,1.5690632,105.3763540466316
2004-05-01,0.0,1.529861,106.90621501998976
2004-05-02,0.0,1.503422,108.4096370418556
2004-05-03,0.0,1.4616555,109.87129253940657
2004-05-04,0.0,1.4298226,111.30111510353163
2004-05-05,0.0,1.4584787,112.75959379272535
2004-05-06,0.0,1.5110197,114.27061349945143
2004-05-07,0.0,1.5266948,115.79730827407911
2004-05-08,0.0,1.5398549,117.33716315822676
2004-05-09,0.0,1.5344753,118.87163848476484
2004-05-10,0.0,1.5556654,120.42730385856703
2004-05-11,0.0,1.5955691,122.02287299232557
2004-05-12,0.0,1.625375,123.6482480247505
2004-05-13,0.0,1.6389604,125.28720838623121
2004-05-14,0.0,1.6553369,126.94254524307325
2004-05-15,0.0,1.627254,128.56979925232008
2004-05-16,0.0,1.596814,130.1666132886894
2004-05-17,0.0,1.5914917,131.75810498790815
2004-05-18,0.0,1.6416564,133.39976138668135
2004-05-19,0.0,1.6830345,135.08279592590407
2004-05-20,0.0,1.7053576,136.78815347747877
2004-05-21,2.4539999961853027,1.7967951,136.13094861106947
2004-05-22,0.1710000038146972,1.86782,137.82776863174513
2004-05-23,0.0,1.5324333,139.3602019031532
2004-05-24,0.0,1.5337992,140.89400107460096
2004-05-25,0.0,1.5212432,142.4152442892082
2004-05-26,0.0,1.4944316,143.909675904084
2004-05-27,0.0,1.4605315,145.3702073772438
2004-05-28,0.0,1.4223269,146.79253429966047
2004-05-29,0.0,1.4147863,148.20732063846663
2004-05-30,0.0,1.4232609,149.63058156566694
2004-05-31,0.0,1.4143426,151.0449242074974
2004-06-01,0.0,1.393824,152.43874818878248
2004-06-02,0.0,1.3850408,153.82378894882277
2004-06-03,0.0,1.4048628,155.22865171032026
2004-06-04,0.0,1.4330068,156.66165847377852
2004-06-05,0.0,1.4648137,158.12647218303755
2004-06-06,0.0,1.4688239,159.59529609279707
2004-06-07,0.0,1.4657775,161.06107360916212
2004-06-08,0.0,1.4792672,162.54034084873274
2004-06-09,3.13700008392334,1.5155658,160.9189065177925
2004-06-10,0.0,1.5337342,162.45264072017744
2004-06-11,0.0,1.5327398,163.98538047866896
2004-06-12,0.0,1.5316254,165.51700586872175
2004-06-13,0.0,1.5311029,167.04810876445845
2004-06-14,0.0,1.525701,168.57380981044844
2004-06-15,0.0,1.5451504,170.1189602096565
2004-06-16,0.0,1.5422981,171.6612582881935
2004-06-17,0.0,1.483079,173.1443372447975
2004-06-18,0.0,1.471746,174.6160832126625
2004-06-19,0.0,1.4780195,176.09410268859938
2004-06-20,0.0,1.4954298,177.58953244285658
2004-06-21,0.0,1.5002995,179.08983189659193
2004-06-22,0.0,1.4890995,180.5789313991554
2004-06-23,0.0,1.4588099,182.0377412517555
2004-06-24,0.0,1.4555008,183.49324209289625
2004-06-25,0.0,1.4538124,184.9470544536598
2004-06-26,0.0,1.4476409,186.3946953495033
2004-06-27,0.0,1.4204702,187.81516558723524
2004-06-28,0.0,1.3990715,189.21423704223707
2004-06-29,0.0,1.3655864,190.57982344226912
2004-06-30,0.0,1.3198735,191.8996968944557
2004-07-01,0.0,1.2951438,193.19484073715284
2004-07-02,0.0,1.2762947,194.4711354454048
2004-07-03,0.0,1.2676541,195.73878950672224
2004-07-04,0.0,1.2565696,196.99535913066939
2004-07-05,0.0,1.250907,198.2462660749443
2004-07-06,0.0,1.2508577,199.4971237857826
2004-07-07,0.0,1.2364578,200.73358161048964
2004-07-08,0.0,1.206776,201.9403576334007
2004-07-09,0.0,1.1788193,203.1191769321449
2004-07-10,0.0,1.1552347,204.2744116266258
2004-07-11,0.0,1.1379926,205.41240424709395
2004-07-12,0.0,1.1336901,206.54609436588362
2004-07-13,0.0,1.1253469,207.6714412649162
2004-07-14,0.0,1.1167145,208.78815574245527
2004-07-15,0.0,1.105048,209.89320368366316
2004-07-16,0.0,1.0965831,210.98978681163862
2004-07-17,0.0,1.0855013,212.07528812484816
2004-07-18,0.0,1.074861,213.15014917450026
2004-07-19,0.0,1.0591167,214.20926589565352
2004-07-20,0.0,1.047042,215.25630790786818
2004-07-21,0.0,1.0461953,216.30250317649916
2004-07-22,0.0,1.0680945,217.37059766845778
2004-07-23,0.0,1.0867537,218.45735139446333
2004-07-24,0.0,1.0963327,219.55368406372145
2004-07-25,0.0,1.0955003,220.64918441371992
2004-07-26,0.0,1.103885,221.75306946830824
2004-07-27,0.0,1.1330787,222.8861481626518
2004-07-28,0.0,1.132155,224.01830310421064
2004-07-29,0.0,1.1152234,225.133526511956
2004-07-30,0.0,1.0901564,226.2236829479225
2004-07-31,0.0,1.0586435,227.28232640819624
2004-08-01,0.0,1.0211031,228.30342955188826
2004-08-02,0.0,0.97830904,229.28173858718947
2004-08-03,0.0,0.9403928,230.22213137941435
2004-08-04,0.0,0.91105294,231.13318432169035
2004-08-05,0.0,0.90061677,232.03380108671263
2004-08-06,0.0,0.89770764,232.93150872783735
2004-08-07,0.0,0.88595474,233.81746346550062
2004-08-08,0.0,0.8730636,234.6905270894058
2004-08-09,0.0,0.8963968,235.58692390518263
2004-08-10,0.0,0.9083962,236.49532008962706
2004-08-11,0.0,0.9158946,237.41121471719816
2004-08-12,0.0,0.9211615,238.33237618999556
2004-08-13,0.0,0.9203349,239.2527110655792
2004-08-14,0.0,0.9206457,240.17335677938536
2004-08-15,0.0,0.9133616,241.08671838836744
2004-08-16,0.0,0.9071539,241.99387229280546
2004-08-17,0.0,0.925863,242.9197353203781
2004-08-18,0.0,0.9372225,243.85695780115202
2004-08-19,0.0,0.95737207,244.81432987051085
2004-08-20,0.0,0.96593624,245.78026611404493
2004-08-21,0.0,0.95873284,246.73899895744398
2004-08-22,0.0,0.9508794,247.68987835245207
2004-08-23,0.0,0.9239032,248.6137815793045
2004-08-24,0.0,0.8807266,249.49450815515593
2004-08-25,0.0,0.8550559,250.3495640833862
2004-08-26,0.0,0.84762573,251.1971898158081
2004-08-27,0.0,0.84221077,252.0394005854614
2004-08-28,0.0,0.8408172,252.88021779851988
2004-08-29,0.0,0.8447701,253.72498787241057
2004-08-30,0.0,0.84812784,254.57311571436003
2004-08-31,0.0,0.849165,255.42228073673323
2004-09-01,0.0,0.83171165,256.25399238662794
2004-09-02,0.0,0.8154378,257.06943018035963
2004-09-03,0.0,0.8056849,257.8751151044853
2004-09-04,0.0,0.79300433,258.66811943845823
2004-09-05,0.0,0.76550406,259.433623500634
2004-09-06,0.0,0.75560987,260.18923337059096
2004-09-07,0.0,0.7646603,260.95389366941527
2004-09-08,0.0,0.7830731,261.736966796685
2004-09-09,0.0,0.7986913,262.5356580694206
2004-09-10,0.0,0.8068392,263.342497297097
2004-09-11,0.0,0.8129955,264.155492790509
2004-09-12,0.0,0.8107593,264.966252096463
2004-09-13,0.0,0.83223736,265.7984894593246
2004-09-14,0.0,0.8496879,266.6481773336418
2004-09-15,0.0,0.86891407,267.517091401387
2004-09-16,0.0,0.8487185,268.3658099253662
2004-09-17,0.0,0.84545517,269.2112650950439
2004-09-18,0.0,0.84491426,270.0561793525703
2004-09-19,0.9520000219345092,0.84792167,269.952101000119
2004-09-20,1.440999984741211,0.8488543,269.3599553187378
2004-09-21,0.0,0.8766805,270.2366358120926
2004-09-22,0.0,0.9051231,271.14175892667845
2004-09-23,0.0,0.8932842,272.03504312830046
2004-09-24,0.0,0.8715486,272.90659172134474
2004-09-25,0.0,0.858343,273.7649347265251
2004-09-26,0.0,0.8598949,274.62482959823683
2004-09-27,0.0,0.87464654,275.4994761426933
2004-09-28,0.0,0.8774923,276.37696845130995
2004-09-29,0.0,0.89070594,277.26767439441755
2004-09-30,0.0,0.9099578,278.1776322205551
2004-10-01,0.0,0.9172702,279.09490240411833
2004-10-02,0.0,0.9186384,280.0135408123024
2004-10-03,0.0,0.91208225,280.925623067189
2004-10-04,0.0,0.8987193,281.8243423779495
2004-10-05,0.0,0.87539756,282.69973994093016
2004-10-06,0.0,0.8569953,283.5567352254875
2004-10-07,0.0,0.8463916,284.4031268437393
2004-10-08,0.0,0.857675,285.26080185966566
2004-10-09,0.0,0.8657959,286.1265977700241
2004-10-10,0.0,0.89825,287.0248477538116
2004-10-11,0.0,0.93722904,287.9620767910965
2004-10-12,0.0,0.93240714,288.8944839318283
2004-10-13,0.0,0.92697716,289.82146108942106
2004-10-14,0.0,0.93331844,290.75477952556685
2004-10-15,0.0,0.9427305,291.6975100119598
2004-10-16,0.0,0.96575224,292.6632622559555
2004-10-17,0.6769999861717224,1.0027695,292.9890317399986
2004-10-18,2.361000061035156,1.0498545,291.6778861959465
2004-10-19,13.397000312805176,1.111682,279.392567940522
2004-10-20,26.246999740600582,1.1779686,254.32353682117537
2004-10-21,3.441999912261963,1.097753,251.97928995685652
2004-10-22,0.0,1.003908,252.98319799499586
2004-10-23,0.9039999842643738,0.91809464,252.99729264574125
2004-10-24,4.006999969482422,0.86513585,249.85542852478102
2004-10-25,0.0,0.8426757,250.6981042106636
2004-10-26,15.98799991607666,0.86806905,235.57817334728315
2004-10-27,3.496999979019165,0.8359344,232.91710776882246
2004-10-28,0.0,0.69598246,233.61309022502974
2004-10-29,0.0,0.68163466,234.29472488956526
2004-10-30,0.0,0.6469376,234.94166249828413
2004-10-31,0.0,0.6075876,235.5492500741966
2004-11-01,0.0,0.59663105,236.14588112430647
2004-11-02,0.0,0.57860756,236.72448868351057
2004-11-03,1.440999984741211,0.5437612,235.82724989252165
2004-11-04,3.946000099182129,0.52739614,232.40864593582228
2004-11-05,0.7260000109672546,0.5226369,232.2052828152664
2004-11-06,0.0,0.5126699,232.71795273618773
2004-11-07,0.0,0.5027736,233.22072631912306
2004-11-08,0.0,0.47292483,233.69365114765242
2004-11-09,0.0,0.45421773,234.14786887960508
2004-11-10,10.276000022888184,0.47067994,224.34254879551008
2004-11-11,13.444000244140623,0.44067365,211.33922220068052
2004-11-12,5.484000205993652,0.4305529,206.28577489452437
2004-11-13,1.5,0.42648274,205.21225763158873
2004-11-14,0.3059999942779541,0.39997083,205.30622846679762
2004-11-15,0.0,0.38354862,205.6897770841606
2004-11-16,0.0,0.36014992,206.04992700414732
2004-11-17,0.0,0.3438267,206.39375371532515
2004-11-18,0.0,0.3371324,206.73088610963896
2004-11-19,0.0,0.3136533,207.04453939991072
2004-11-20,0.0,0.32342798,207.36796737508848
2004-11-21,0.0,0.33684427,207.70481164054945
2004-11-22,0.0,0.3199758,208.02478743391111
2004-11-23,0.0,0.28615892,208.31094635324553
2004-11-24,0.0,0.26575482,208.57670117216185
2004-11-25,0.0,0.26908594,208.84578711586073
2004-11-26,1.6710000038146973,0.2720425,207.4468296249397
2004-11-27,17.61400032043457,0.30072284,190.13355214195326
2004-11-28,0.8650000095367432,0.29686326,189.5654153903015
2004-11-29,0.0,0.30596656,189.87138194637373
2004-11-30,0.0,0.29838204,190.16976399021223
2004-12-01,0.0,0.2939914,190.46375537710264
2004-12-02,0.0,0.32071048,190.7844658573158
2004-12-03,0.0,0.32990682,191.11437267856672
2004-12-04,0.0,0.30601573,191.4203884084709
2004-12-05,0.0,0.27944052,191.6998289306648
2004-12-06,0.0,0.32752156,192.0273504932411
2004-12-07,22.01099967956543,0.32033312,170.33668393688276
2004-12-08,16.26799964904785,0.3404292,154.4091134746559
2004-12-09,4.677999973297119,0.3430366,150.07415009336546
2004-12-10,0.0,0.33988738,150.41403747396544
2004-12-11,0.0,0.3267138,150.74075127439573
2004-12-12,0.0,0.3373133,151.07806456880644
2004-12-13,0.4620000123977661,0.33632696,150.95239151315764
2004-12-14,0.0,0.33557314,151.28796464996412
2004-12-15,0.0,0.34244782,151.63041246728972
2004-12-16,0.0,0.3466643,151.97707677679136
2004-12-17,0.0,0.35117847,152.32825524406508
2004-12-18,0.0,0.3459986,152.67425382928923
2004-12-19,0.0,0.33849603,153.0127498586662
2004-12-20,0.0,0.3386827,153.35143256979063
2004-12-21,0.0,0.33759534,153.68902791338041
2004-12-22,0.0,0.36805832,154.05708623724058
2004-12-23,0.0,0.34848005,154.40556628303602
2004-12-24,0.0,0.32384974,154.72941602068022
2004-12-25,0.0,0.2997207,155.02913672523573
2004-12-26,6.188000202178955,0.3270834,149.16821993188933
2004-12-27,31.530000686645508,0.34152615,117.97974539594725
2004-12-28,29.96699905395508,0.34623003,88.35897637205198
2004-12-29,12.928000450134276,0.3659715,75.79694742755964
2004-12-30,14.255999565124512,0.3927644,61.933712251950055
2004-12-31,6.60099983215332,0.40447193,55.73718435363844
2005-01-01,4.461999893188477,0.40764874,51.68283320264891
2005-01-02,3.5899999141693115,0.42634386,48.51917714672163
2005-01-03,17.072999954223633,0.44758934,31.893766530323774
2005-01-04,2.486000061035156,0.45433664,29.86210311250761
2005-01-05,0.3350000083446502,0.4670995,29.994202591944486
2005-01-06,3.7260000705718994,0.48847973,26.75668225483969
2005-01-07,9.538999557495115,0.523304,17.740986682940274
2005-01-08,15.413000106811523,0.5239467,2.851933278609067
2005-01-09,5.558000087738037,0.54395884,0.0
2005-01-10,0.221000000834465,0.5475389,0.3265388756990433
2005-01-11,27.82900047302246,0.5627801,0.0
2005-01-12,3.075000047683716,0.5939261,0.0
2005-01-13,0.3050000071525574,0.6035662,0.29856622219085693
2005-01-14,0.0,0.6340401,0.9326063394546509
2005-01-15,0.0,0.67707896,1.6096853017807007
2005-01-16,0.5400000214576721,0.6979365,1.7676217555999756
2005-01-17,0.0,0.7194793,2.4871010780334473
2005-01-18,0.0,0.7351767,3.2222777605056763
2005-01-19,0.0,0.75264275,3.9749205112457275
2005-01-20,0.0,0.76668054,4.741601049900055
2005-01-21,0.0,0.77865034,5.520251393318176
2005-01-22,0.0,0.7953982,6.315649569034576
2005-01-23,0.0,0.8070385,7.122688055038452
2005-01-24,0.0,0.81792206,7.940610110759735
2005-01-25,0.6010000109672546,0.8217994,8.161409497261047
2005-01-26,8.303000450134277,0.843382,0.7017910480499268
2005-01-27,10.218000411987305,0.85909486,0.0
2005-01-28,12.258999824523926,0.8733834,0.0
2005-01-29,2.4749999046325684,0.88194036,0.0
2005-01-30,0.0,0.89552957,0.895529568195343
2005-01-31,0.0,0.92027396,1.8158035278320312
2005-02-01,0.0,0.9332617,2.7490652203559875
2005-02-02,0.0,0.94859874,3.697663962841034
2005-02-03,0.0,0.94394046,4.641604423522949
2005-02-04,0.0,0.94451404,5.586118459701538
2005-02-05,0.0,0.9666127,6.552731156349182
2005-02-06,0.0,0.9948572,7.547588348388672
2005-02-07,0.0,1.0230561,8.570644497871399
2005-02-08,0.0,1.0451927,9.615837216377258
2005-02-09,0.0,1.0611584,10.676995635032654
2005-02-10,0.0,1.0778819,11.75487756729126
2005-02-11,0.0,1.1060398,12.860917329788208
2005-02-12,0.0,1.1388911,13.999808430671692
2005-02-13,2.7699999809265137,1.1863625,12.416170954704285
2005-02-14,1.7369999885559082,1.3883088,12.067479729652405
2005-02-15,3.0280001163482666,1.3715192,10.410998821258545
2005-02-16,10.20199966430664,1.3006843,1.5096834897994995
2005-02-17,7.124000072479248,1.3404278,0.0
2005-02-18,5.813000202178955,1.3901618,0.0
2005-02-19,12.321999549865724,1.4660244,0.0
2005-02-20,13.031000137329102,1.5482209,0.0
2005-02-21,9.605999946594238,1.6241636,0.0
2005-02-22,7.357999801635742,1.6814673,0.0
2005-02-23,0.3600000143051147,1.7222524,1.3622523546218872
2005-02-24,0.0,1.7562517,3.118504047393799
2005-02-25,0.0,1.7441306,4.862634658813477
2005-02-26,0.0,1.7220497,6.584684371948242
2005-02-27,6.040999889373779,1.7493646,2.2930490970611572
2005-02-28,14.392000198364258,1.8430853,0.0
2005-03-01,0.0260000005364418,1.8756862,1.8496861681342125
2005-03-02,5.478000164031982,1.9620578,0.0
2005-03-03,0.0,1.9753364,1.9753364324569702
2005-03-04,3.0789999961853027,2.0127888,0.9091252088546753
2005-03-05,1.2899999618530271,2.0242524,1.6433776617050173
2005-03-06,0.0,2.057622,3.700999617576599
2005-03-07,0.0,2.1380098,5.839009404182434
2005-03-08,0.0,2.248318,8.087327361106873
2005-03-09,0.0,2.2617917,10.349119067192078
2005-03-10,0.0,2.2708297,12.619948744773865
2005-03-11,0.0,2.162126,14.782074809074402
2005-03-12,0.0,2.1917782,16.9738529920578
2005-03-13,0.0,2.2586894,19.232542395591736
2005-03-14,0.0,2.19554,21.4280823469162
2005-03-15,0.0,2.1223269,23.550409197807312
2005-03-16,0.0,2.2156649,25.766074061393738
2005-03-17,0.0,2.2586899,28.02476394176483
2005-03-18,0.0,2.2032766,30.22804057598114
2005-03-19,7.586999893188477,2.3292615,24.97030222415924
2005-03-20,11.734000205993652,2.4884944,15.724796414375305
2005-03-21,14.14900016784668,2.6095605,4.1853567361831665
2005-03-22,22.80900001525879,2.6715364,0.0
2005-03-23,1.7510000467300415,2.6067362,0.8557361364364624
2005-03-24,1.2230000495910645,2.6421928,2.27492892742157
2005-03-25,0.0,2.6376922,4.9126211404800415
2005-03-26,0.0,2.641347,7.553968071937561
2005-03-27,0.0,2.6359582,10.189926266670227
2005-03-28,8.670999526977539,2.6575055,4.176432251930237
2005-03-29,0.3910000026226043,2.6425705,6.428002744913101
2005-03-30,0.6200000047683716,2.6892724,8.49727514386177
2005-03-31,0.0,2.6597657,11.157040864229202
2005-04-01,0.0,2.6963677,13.853408604860306
2005-04-02,0.0,2.7084832,16.561891824007034
2005-04-03,0.488999992609024,2.6751926,18.74808442592621
2005-04-04,4.206999778747559,2.7059422,17.247026801109314
2005-04-05,0.0,2.6779997,19.925026535987854
2005-04-06,0.0,2.6084583,22.53348481655121
2005-04-07,0.5220000147819519,2.6024196,24.613904416561127
2005-04-08,2.7780001163482666,2.6235723,24.4594766497612
2005-04-09,4.242000102996826,2.6719189,22.88939541578293
2005-04-10,0.0099999997764825,2.639615,25.51901047490537
2005-04-11,0.0,2.594221,28.113231590017676
2005-04-12,0.0,2.6452756,30.75850718282163
2005-04-13,0.0,2.648087,33.40659420751035
2005-04-14,0.0,2.6275463,36.03414051793516
2005-04-15,0.0,2.581307,38.615447452291846
2005-04-16,0.0,2.3251789,40.94062631390989
2005-04-17,0.0,2.325148,43.265774419531226
2005-04-18,0.0,2.303244,45.569018533453345
2005-04-19,0.0,2.2435503,47.81256883405149
2005-04-20,0.0,2.1993303,50.01189916394651
2005-04-21,0.0,2.2028975,52.21479671262205
2005-04-22,0.0,2.0964584,54.31125514768064
2005-04-23,2.640000104904175,2.0589504,53.7302054669708
2005-04-24,4.815999984741211,2.0697036,50.983909061178565
2005-04-25,0.4790000021457672,2.0521827,52.55709173344076
2005-04-26,0.0,2.021201,54.578292628750205
2005-04-27,0.0,1.9822807,56.56057335995138
2005-04-28,0.7630000114440918,1.9675101,57.76508345268667
2005-04-29,0.0,1.9450758,59.71015920303762
2005-04-30,0.0,1.9117801,61.62193932197988
2005-05-01,0.0020000000949949,2.6679416,64.28788089216687
2005-05-02,0.0,2.690461,66.97834181250073
2005-05-03,0.0,2.721404,69.69974588812329
2005-05-04,0.0,2.7217376,72.42148351133801
2005-05-05,20.636999130249023,2.8579154,54.64239978254773
2005-05-06,1.437999963760376,2.974442,56.17884182394482
2005-05-07,0.4769999980926513,3.0204096,58.72225140989758
2005-05-08,1.830999970436096,3.0438929,59.93514429987408
2005-05-09,13.302000045776367,3.082763,49.71590721071698
2005-05-10,0.0799999982118606,3.054206,52.69011310697533
2005-05-11,0.0,3.0513773,55.741490403423086
2005-05-12,0.0,3.0539665,58.79545692563988
2005-05-13,0.0,3.043054,61.8385110294912
2005-05-14,0.0,3.0309105,64.86942152143456
2005-05-15,0.0,3.0125966,67.88201812864281
2005-05-16,0.0,2.9731019,70.85511998296715
2005-05-17,0.0,2.9856024,73.84072236181237
2005-05-18,5.619999885559082,2.9920573,71.2127797997091
2005-05-19,5.066999912261963,3.0072346,69.15301446081139
2005-05-20,0.0,3.021296,72.1743104851339
2005-05-21,0.0,3.0333219,75.2076323425863
2005-05-22,0.0,3.0445895,78.25222186208703
2005-05-23,0.0,3.0333147,81.28553656698205
2005-05-24,0.0,3.018257,84.30379346967675
2005-05-25,0.0,2.98986,87.29365352750756
2005-05-26,0.0,2.927226,90.22087959409691
2005-05-27,0.0,2.8258038,93.04668335081078
